Date,Open,High,Low Close*,Adj Close**,Volume,3day_before_change
"Mar 20, 2020",77,82.06,75.31,79.7,6081200,1.1234846349027348
"Mar 19, 2020",76.53,83.46,74.52,75.88,5673500,1.0493707647628265
"Mar 18, 2020",66.8,77.19,65.61,76.61,4420500,-
"Mar 17, 2020",73.07,75.63,68.52,70.94,5056800,-
"Mar 16, 2020",68.88,85.75,66.12,72.31,7015000,0.9352043455768237
"Mar 13, 2020",75.02,79.59,70.02,77.32,6006400,0.9686795289401152
"Mar 12, 2020",68.35,71.7,64.88,68.68,4354300,0.8847095195156514
"Mar 11, 2020",78.54,80.35,74.06,75,2708400,-
"Mar 10, 2020",80,80,75.3,79.82,2338800,-
"Mar 09, 2020",77.18,80.97,75.25,77.63,3110400,0.9239466793620567
"Mar 06, 2020",87.1,87.78,81.25,84.02,2573800,0.9791399603775783
"Mar 05, 2020",88.07,90.74,87.66,88.6,2102500,1.0072760345611642
"Mar 04, 2020",87.48,89.55,85.87,89.55,1988400,-
"Mar 03, 2020",87.77,88.37,83.5,85.81,1965200,-
"Mar 02, 2020",87.39,88.54,84.81,87.96,2521300,1.019117135905457
"Feb 28, 2020",80.11,86.88,79.89,86.31,3016000,1.0391283409583434
"Feb 27, 2020",80.19,86.44,76.18,83.21,2854900,0.9634132221836285
"Feb 26, 2020",83.12,86.46,82.83,83.58,1908100,-
"Feb 25, 2020",87.39,88.09,82.67,83.06,1962700,-
"Feb 24, 2020",83.61,87.0,80.14,86.37,2206500,0.9734024568916939
"Feb 21, 2020",89.99,91.11,87.08,88.73,2238700,0.9776333186425739
"Feb 20, 2020",91.78,92.52,87.51,90.31,1806300,-
"Feb 19, 2020",91.68,92.55,90.86,91.49,1599500,-
"Feb 18, 2020",88.83,91.02,88.5,90.76,1167800,-
"Feb 14, 2020",88.43,89.6,88,89.41,1122300,1.0478143677487401
"Feb 13, 2020",87.11,88.48,86.92,88.03,1770400,1.0404207540479848
"Feb 12, 2020",87.18,87.41,84.24,87.33,1624000,-
"Feb 11, 2020",84.86,85.98,84.26,85.33,1125400,-
"Feb 10, 2020",82.95,85.08,82.87,84.61,1839500,1.0174362674362674
"Feb 07, 2020",81.44,84.04,80.89,83.16,1517400,1.013899049012436
"Feb 06, 2020",80.7,82,80.59,81.44,825400,1.010045888627062
"Feb 05, 2020",82.91,83.3,79.93,80.74,1584700,-
"Feb 04, 2020",81.46,83.2,80.46,82.02,2372400,-
"Feb 03, 2020",79.1,80.74,79.04,80.63,1735100,1.027002929563113
"Jan 31, 2020",78.83,80.26,77.16,78.51,2502800,1.0477779260643267
"Jan 30, 2020",76.7,79.26,76.27,79.11,2672800,1.0871238147588291
"Jan 29, 2020",75.3,77.77,74.93,76.92,2615800,-
"Jan 28, 2020",73.06,75.2,72.78,74.93,1169400,-
"Jan 27, 2020",72.41,73.29,70.55,72.77,1584300,0.9809921811809111
"Jan 24, 2020",74.72,75.98,73.09,74.18,1399500,1.0143579926158897
"Jan 23, 2020",74.61,74.74,73.15,74.33,1823900,-
"Jan 22, 2020",73.7,75.19,73.7,74.4,1799100,-
"Jan 21, 2020",72.35,74.83,72.04,73.13,1935900,-
"Jan 17, 2020",73.43,73.71,72.26,72.53,1958300,0.9962912087912088
"Jan 16, 2020",73.2,74.09,72.63,73.08,1148200,0.9855697909642616
"Jan 15, 2020",73,75.14,72.72,73.03,1528500,-
"Jan 14, 2020",73.96,74.36,71.68,72.8,2158300,-
"Jan 13, 2020",73.69,74.83,72.81,74.15,1617100,0.9909127355338769
"Jan 10, 2020",75.55,75.85,74.36,74.83,2317300,0.9945507708665604
"Jan 09, 2020",76.49,77.01,75.53,75.8,1849700,1.0054383870539858
"Jan 08, 2020",75.13,76.9,74.81,76.27,3421300,-
"Jan 07, 2020",75.67,75.67,74.01,75.24,2289200,-
"Jan 06, 2020",74.38,75.46,73.72,75.39,2271300,0.9977501323451562
"Jan 03, 2020",74.87,75.81,73.68,75.56,1255500,1.0195655107272974
"Jan 02, 2020",74.31,76.83,74.11,75.9,2043300,1.0291525423728813
"Dec 31, 2019",73.67,74.29,73.14,74.11,799600,-
"Dec 30, 2019",74.13,74.5,72.2,73.75,1266000,0.9913966931039118
"Dec 27, 2019",74.94,74.98,73.55,74.39,924500,1.0093622795115331
"Dec 26, 2019",73.8,75.02,73.5,74.44,1011600,1.0148602590320381
"Dec 24, 2019",73.2,73.87,72.86,73.7,361800,-
"Dec 23, 2019",74.01,74.4,73.16,73.35,995400,0.9888110002696143
"Dec 20, 2019",74.21,74.25,73.06,74.18,1641000,1.0074697813391282
"Dec 19, 2019",73.41,74.45,73.17,73.38,999100,0.996469310157523
"Dec 18, 2019",73.35,75.06,73.08,73.55,1401700,-
"Dec 17, 2019",73.64,73.97,72.71,73.63,1930700,-
"Dec 16, 2019",74.09,74.83,73.23,73.64,1407400,0.9989148128052089
"Dec 13, 2019",71.78,73.95,71.78,73.72,2317200,1.0127764802857535
"Dec 12, 2019",72.76,72.83,71.44,71.97,1419400,0.9537503313013518
"Dec 11, 2019",72.85,72.96,71.2,72.46,1951500,-
"Dec 10, 2019",75.3,75.38,71.79,72.79,3156200,-
"Dec 09, 2019",75.51,76.28,73.9,75.46,2735700,0.9985443959243085
"Dec 06, 2019",74.94,75.85,71.06,75.57,9987500,1.0691850594227503
"Dec 05, 2019",70.2,70.47,68.95,69.5,3233000,0.9939931350114416
"Dec 04, 2019",71.01,71.9,69.1,70,2347900,-
"Dec 03, 2019",67.69,70.87,66.97,70.68,2003300,-
"Dec 02, 2019",72.44,72.5,68.37,69.92,2258600,0.9818845667743296
"Nov 29, 2019",71.44,71.97,70.88,71.21,691700,0.9847877195408656
"Nov 27, 2019",72.16,72.69,71.18,71.66,1115600,-
"Nov 26, 2019",71.75,72.61,70.73,72.31,1765800,-
"Nov 25, 2019",71.63,73.22,71.26,71.5,3016800,1.0053430821147356
"Nov 22, 2019",70.3,71.31,69.29,71.12,2055800,1.068349106203996
"Nov 21, 2019",69.29,71.5,69.2,69.94,3687100,1.0492049204920493
