Date,Open,High,Low Close*,Adj Close**,Volume,3day_before_change
"Jul 12, 2019",49.04,49.04,47.25,48.58,816600,0.9774647887323943
"Jul 11, 2019",50.66,50.76,48.3,49.4,621800,1.0360738255033557
"Jul 10, 2019",50.79,51.88,48.99,50.52,574600,-
"Jul 09, 2019",47.5,49.7,47.33,49.7,476300,-
"Jul 08, 2019",47.62,47.93,46.54,47.68,579900,0.9997903124344727
"Jul 05, 2019",46.83,47.81,46.5,47.69,350300,1.0309122351923907
"Jul 03, 2019",46.72,47.95,46.31,47.03,321600,-
"Jul 02, 2019",45.83,46.54,44.5,46.26,660700,-
"Jul 01, 2019",48,48.74,44.7,46.08,842200,0.9793836344314559
"Jun 28, 2019",48.12,48.8,45.91,47.05,1217800,0.9901094276094274
"Jun 27, 2019",46.53,48.43,45.29,47.78,1103400,0.9695616883116883
"Jun 26, 2019",48,49.76,46.06,46.48,913200,-
"Jun 25, 2019",49.31,50.2,47.14,47.52,693600,-
"Jun 24, 2019",53.51,53.56,47.56,49.28,988800,0.9226736566186108
"Jun 21, 2019",53.46,54.75,52.76,53.41,908600,0.9808999081726353
"Jun 20, 2019",54.34,54.69,52.99,53.79,456600,0.97322236294554
"Jun 19, 2019",54.41,54.87,52.54,54.36,409200,-
"Jun 18, 2019",55.59,57.27,54.02,54.45,405200,-
"Jun 17, 2019",58.1,59.82,54.02,55.27,568400,0.9633955028760677
"Jun 14, 2019",54.46,57.37,53.18,57.37,414300,1.1419187898089171
"Jun 13, 2019",56.11,56.67,53.43,54.1,461600,1.0852557673019056
"Jun 12, 2019",50,55.67,50,55.31,661500,-
"Jun 11, 2019",50.3,50.66,49.01,50.24,365800,-
"Jun 10, 2019",51.17,52.95,49.01,49.85,714100,1.0194274028629857
"Jun 07, 2019",50,55.29,46,48.9,2195000,1.0949395432154054
"Jun 06, 2019",47.07,48.18,44.55,47.56,1017700,1.0292144557455096
"Jun 05, 2019",45.55,48.88,44.71,47.58,582600,-
"Jun 04, 2019",47.46,48.02,43.77,44.66,861000,-
"Jun 03, 2019",51.04,51.35,45.15,46.21,698600,0.8990272373540856
"May 31, 2019",51.22,51.92,49.99,51.4,234400,0.9794207317073171
"May 30, 2019",52.08,53.99,51.49,51.81,187700,-
"May 29, 2019",51.77,52,49.5,51.9,282100,-
"May 28, 2019",53.21,54,52.28,52.48,122400,-
"May 24, 2019",52.47,53.9,52.17,53.21,131800,0.9697466739566248
"May 23, 2019",53.5,54.11,50.62,51.98,339400,0.9440610243370867
"May 22, 2019",54.67,55.22,53.87,53.99,137500,-
"May 21, 2019",55.79,56.99,53.9,54.87,339700,-
"May 20, 2019",54.51,58.63,53.83,55.06,428100,1.0067654050100567
"May 17, 2019",55,56.63,53.75,54.69,298900,1.0399315459212777
"May 16, 2019",53.68,58.96,53.5,55.64,641700,1.1251769464105157
"May 15, 2019",52.28,53.98,51.65,53.45,263700,-
"May 14, 2019",50.31,54.57,50.01,52.59,437900,-
"May 13, 2019",50.98,51.55,48.12,49.45,542900,0.9542647626399074
"May 10, 2019",49.45,52.13,48.18,51.82,378800,1.056688417618271
"May 09, 2019",48.96,49.81,47.5,49.23,189600,1.003874388254486
"May 08, 2019",49.49,50.42,49.08,49.08,270600,-
"May 07, 2019",49,50.47,48.08,49.04,491800,-
"May 06, 2019",44.8,49.77,44.8,49.04,546400,1.056896551724138
"May 03, 2019",46.12,48.13,46.06,46.4,293300,0.9893390191897654
"May 02, 2019",46.29,46.65,44.3,45.74,517000,0.9836559139784946
"May 01, 2019",47.15,48.4,46.74,46.82,518700,-
"Apr 30, 2019",46.05,48.43,44.18,46.9,755000,-
"Apr 29, 2019",43.85,46.87,43.6,46.5,688400,1.0763888888888888
"Apr 26, 2019",39.55,43.49,39.55,43.2,476900,1.0832497492477433
"Apr 25, 2019",40.4,40.4,39,39.5,381700,1.0027925869510028
"Apr 24, 2019",40.18,40.2,39.35,40.2,331600,-
"Apr 23, 2019",39.4,39.9,39,39.88,289200,-
"Apr 22, 2019",39.15,39.6,38.14,39.39,330400,-
"Apr 18, 2019",40.44,40.44,38.11,39.15,600800,0.9994894051570078
"Apr 17, 2019",38.21,41.95,37.5,40,1143200,-
"Apr 16, 2019",39.64,39.7,37.9,38.05,727600,-
"Apr 15, 2019",38.5,39.86,36.25,39.17,961200,0.9916455696202532
"Apr 12, 2019",39.12,40.88,37.4,39.5,1504700,-
"Apr 11, 2019",36.75,39.61,36,38.25,9287900,-
