Date,Open,High,Low Close*,Adj Close**,Volume,3day_before_change
"Jul 08, 2020",263.8,268.53,261.29,266.32,6012900,-
"Jul 07, 2020",261.55,266.45,258.1,262.1,7819700,-
"Jul 06, 2020",265,275.08,259.32,261,12250200,-
"Jul 02, 2020",261,263.8,258,261.74,5629000,1.0530254264563887
"Jul 01, 2020",251.35,261,247.21,259.13,6803300,-
"Jun 30, 2020",249.87,256.83,248.35,253.54,6305500,-
"Jun 29, 2020",254.97,255.9,243.59,248.56,8436400,0.9679127725856698
"Jun 26, 2020",260.52,261.62,250.36,256.8,17142900,1.0157826035362525
"Jun 25, 2020",258.23,260.29,252.66,259.51,7490500,1.0327934094798423
"Jun 24, 2020",254.5,258.75,248.6,255.9,9862800,-
"Jun 23, 2020",251.26,254.77,247.57,252.81,8791500,-
"Jun 22, 2020",247.46,254.9,247.29,251.27,11093700,1.0319944143256121
"Jun 19, 2020",241.64,243.57,238.7,243.48,10077500,1.0037928759894459
"Jun 18, 2020",240.39,242.61,238.22,241.57,9340900,1.0106685633001422
"Jun 17, 2020",243.18,243.88,235.12,236.76,11691400,-
"Jun 16, 2020",235.99,243.5,231.82,242.56,11333300,-
"Jun 15, 2020",227.84,239.59,226.38,239.02,13959100,1.0888301749271136
"Jun 12, 2020",224.79,231.45,216.75,219.52,8766000,1.0685878401401938
"Jun 11, 2020",219.18,232,218.5,222.07,17615800,1.0583329361864366
"Jun 10, 2020",208.89,221.53,208.26,221.02,12241100,-
"Jun 09, 2020",209.83,210.59,202.93,205.43,7521800,-
"Jun 08, 2020",204.35,211.44,198.66,209.83,10457500,1.0107418111753372
"Jun 05, 2020",200.11,208.94,196.1,207.6,16298700,0.9976931949250287
"Jun 04, 2020",221,223,207.6,210.35,20212600,1.0303698261082537
"Jun 03, 2020",211.7,224.46,202.32,223.87,32390100,-
"Jun 02, 2020",210.25,212.69,197.32,208.08,36853400,-
"Jun 01, 2020",183.18,205.87,183,204.15,24394400,1.1374526409627814
"May 29, 2020",168,179.99,167.86,179.48,15311300,1.0943902439024389
"May 28, 2020",159.23,169.4,159.2,163.55,6386800,-
"May 27, 2020",158.01,162.22,149.16,161.97,10076700,-
"May 26, 2020",169.1,169.69,163.12,164,6689700,-
"May 22, 2020",171.86,175.89,170.2,171.06,4302200,0.9849147858129894
"May 21, 2020",175.96,177.8,168.36,172.03,5525300,1.0445685833991134
"May 20, 2020",173.53,175.64,170.53,175.48,6910000,-
"May 19, 2020",167,173.86,166.21,173.68,8485500,-
"May 18, 2020",170.03,173.44,162.64,164.69,9636800,0.9420008007778985
"May 15, 2020",166.75,175.44,166.56,174.83,8540500,1.0856308991554895
"May 14, 2020",168.26,170.8,162.89,167.91,6730500,1.00858962037482
"May 13, 2020",163.61,171.5,159.17,167.14,11081300,-
"May 12, 2020",168,168.23,160.05,161.04,7102600,-
"May 11, 2020",159.43,168,158,166.48,10142700,1.0712998712998711
"May 08, 2020",160,161.16,152.71,155.4,7079100,1.073056207706118
"May 07, 2020",154.84,162,154.04,157.8,8388900,1.100111544896821
"May 06, 2020",145.47,150.74,144.09,149.59,6031100,-
"May 05, 2020",144.43,148.44,140.86,144.82,7376300,-
"May 04, 2020",140.77,144.98,140.45,143.44,9184700,1.0352193995381063
"May 01, 2020",136,141.63,132.67,138.56,13807000,0.8841245533435427
"Apr 30, 2020",139.99,143.8,133.68,135.17,16647100,0.8212029161603888
"Apr 29, 2020",147.98,151,143.38,146.48,22033300,-
"Apr 28, 2020",165,166,155.25,156.72,13477800,-
"Apr 27, 2020",156.59,167.85,155,164.6,19783700,1.0365239294710327
"Apr 24, 2020",177.15,181.5,158.3,158.8,44049500,1.1083967334403573
"Apr 23, 2020",154.01,169.75,153.49,169.09,22159800,1.1349083831129605
"Apr 22, 2020",147.1,152.28,145.1,150.25,6552800,-
"Apr 21, 2020",151.42,154.75,138.36,143.27,9709100,-
"Apr 20, 2020",153.3,155,148.25,148.99,11218700,0.9928695188591231
"Apr 17, 2020",147.91,153.79,144.03,150.06,11328400,1.057579815349919
"Apr 16, 2020",149.92,154.25,146.8,150.26,15138200,1.105503237198352
"Apr 15, 2020",141.71,152.57,140,151.56,14193300,-
"Apr 14, 2020",141.07,145.2,139.01,141.89,11679900,-
"Apr 13, 2020",127,136.86,125.6,135.92,15411700,-
"Apr 09, 2020",117.8,125.5,114,124.51,15513000,1.0127704571335612
"Apr 08, 2020",115.02,125.88,112.5,117.81,26243300,-
"Apr 07, 2020",118.0,118.44,109.57,113.75,20166200,-
"Apr 06, 2020",113.63,125.18,108.53,122.94,25378900,0.9589703588143527
"Apr 03, 2020",124.3,128.48,120.11,128.2,12238100,0.8773610730906104
"Apr 02, 2020",125.3,133.49,114.5,121.93,27313800,0.808125662778367
"Apr 01, 2020",144.5,144.6,135.18,137,11453300,-
"Mar 31, 2020",147.02,149.79,143.36,146.12,10023700,-
"Mar 30, 2020",160.76,161.69,147.2,150.88,15762200,0.9945945945945946
"Mar 27, 2020",145.7,154.97,145.6,151.7,13271900,1.1222074271341913
"Mar 26, 2020",140.51,146.65,138.2,141.15,9252700,0.8846202055653046
"Mar 25, 2020",140.1,149,136.2,138.11,14743000,-
"Mar 24, 2020",154,155,133.88,135.18,22401300,-
"Mar 23, 2020",142.0,164.94,137.25,159.56,27681500,1.222213711221754
"Mar 20, 2020",129,135.98,124,130.55,13872600,1.1750675067506753
"Mar 19, 2020",122.95,132.23,119.1,123.77,16248400,1.1475060263304282
"Mar 18, 2020",111,119,108.85,118.71,13594300,-
"Mar 17, 2020",107.33,113.83,102,111.1,18721500,-
"Mar 16, 2020",105,119.87,103.2,107.86,17210700,1.0036289196985204
